id,num_sold
230346,885.9157162667359
230347,725.5433879455185
230348,422.5960106351013
230349,494.10048173299725
230350,217.53534459196084
230351,1067.3261415228726
230352,873.8399258554123
230353,486.8398100933373
230354,565.501157892237
230355,-2.643841128525456
230356,17.093840144259513
230357,-10.130252051380618
230358,4.697031034270533
230359,-11.533524547417988
230360,15.151377246052979
230361,47.739055717623714
230362,7.760399860369363
230363,29.113781637367904
230364,17.470886677248824
230365,19.58520730992106
230366,39.32923235004718
230367,4.475282777224741
230368,26.738987119438328
230369,11.015812942906521
230370,213.08288695370888
230371,1138.7881420714948
230372,878.2356552539885
230373,476.7326356004335
230374,600.5734509166911
230375,380.986076543149
230376,2209.848190743966
230377,1745.3071372479953
230378,957.9634866992841
230379,1246.1993786201474
230380,441.7370598709213
230381,2632.240033385445
230382,2114.9373663397287
230383,1130.0223691734936
230384,1444.1935272464054
230385,155.02266367346888
230386,849.1388155682255
230387,624.2716694016515
230388,379.89357311284743
230389,435.25222919865183
230390,274.2118561506792
230391,1689.6667068021031
230392,1318.8804833488368
230393,714.7252726207925
230394,898.8005467583357
230395,337.20785738058794
230396,1978.4021238077562
230397,1539.2327727379518
230398,829.452559923697
230399,1054.34548700995
230400,53.8275312639464
230401,682.0148684356673
230402,507.47429393246426
230403,296.7537518547178
230404,357.387527288492
230405,140.97936391885216
230406,1332.3412102977852
230407,1051.8550854850982
230408,588.0848216543645
230409,725.5958410467387
230410,227.88789610231504
230411,1547.0072437587419
230412,1254.114035286499
230413,682.9201711027359
230414,872.8066308588412
230415,114.56186602972485
230416,682.8262668716335
230417,508.2856923684305
230418,302.5771557773012
230419,358.1989257244582
230420,195.06677913741254
230421,1333.9803282164441
230422,1053.4942034037572
230423,590.8437496535718
230424,727.2349589653979
230425,244.7476555237723
230426,1555.5292046806694
230427,1262.6359962084266
230428,694.2659585326281
230429,870.0803885504604
230430,97.1077895979952
230431,465.05395953657063
230432,336.9157243968125
230433,252.16944330552792
230434,262.8869299979961
230435,186.4113521699724
230436,885.9157162667359
230437,725.5433879455185
230438,422.5960106351013
230439,494.10048173299725
230440,217.53534459196084
230441,1067.3261415228726
230442,873.8399258554123
230443,486.8398100933373
230444,565.501157892237
230445,-2.643841128525456
230446,17.093840144259513
230447,-10.130252051380618
230448,4.697031034270533
230449,-11.533524547417988
230450,15.151377246052979
230451,47.739055717623714
230452,7.760399860369363
230453,29.113781637367904
230454,17.470886677248824
230455,19.58520730992106
230456,39.32923235004718
230457,4.475282777224741
230458,26.738987119438328
230459,11.015812942906521
230460,213.08288695370888
230461,1138.7881420714948
230462,878.2356552539885
230463,476.7326356004335
230464,600.5734509166911
230465,380.986076543149
230466,2209.848190743966
230467,1745.3071372479953
230468,957.9634866992841
230469,1246.1993786201474
230470,441.7370598709213
230471,2632.240033385445
230472,2114.9373663397287
230473,1130.0223691734936
230474,1444.1935272464054
230475,155.02266367346888
230476,849.1388155682255
230477,624.2716694016515
230478,379.89357311284743
230479,435.25222919865183
230480,274.2118561506792
230481,1689.6667068021031
230482,1318.8804833488368
230483,714.7252726207925
230484,898.8005467583357
230485,337.20785738058794
230486,1978.4021238077562
230487,1539.2327727379518
230488,829.452559923697
230489,1054.34548700995
230490,53.8275312639464
230491,682.0148684356673
230492,507.47429393246426
230493,296.7537518547178
230494,357.387527288492
230495,140.97936391885216
230496,1332.3412102977852
230497,1051.8550854850982
230498,588.0848216543645
230499,725.5958410467387
230500,227.88789610231504
230501,1547.0072437587419
230502,1254.114035286499
230503,682.9201711027359
230504,872.8066308588412
230505,114.56186602972485
230506,682.8262668716335
230507,508.2856923684305
230508,302.5771557773012
230509,358.1989257244582
230510,195.06677913741254
230511,1333.9803282164441
230512,1053.4942034037572
230513,590.8437496535718
230514,727.2349589653979
230515,244.7476555237723
230516,1555.5292046806694
230517,1262.6359962084266
230518,694.2659585326281
230519,870.0803885504604
230520,97.1077895979952
230521,465.05395953657063
230522,336.9157243968125
230523,252.16944330552792
230524,262.8869299979961
230525,186.4113521699724
230526,885.9157162667359
230527,725.5433879455185
230528,422.5960106351013
230529,494.10048173299725
230530,217.53534459196084
230531,1067.3261415228726
230532,873.8399258554123
230533,486.8398100933373
230534,565.501157892237
230535,-2.643841128525456
230536,17.093840144259513
230537,-10.130252051380618
230538,4.697031034270533
230539,-11.533524547417988
230540,15.151377246052979
230541,47.739055717623714
230542,7.760399860369363
230543,29.113781637367904
230544,17.470886677248824
230545,19.58520730992106
230546,39.32923235004718
230547,4.475282777224741
230548,26.738987119438328
230549,11.015812942906521
230550,213.08288695370888
230551,1138.7881420714948
230552,878.2356552539885
230553,476.7326356004335
230554,600.5734509166911
230555,380.986076543149
230556,2209.848190743966
230557,1745.3071372479953
230558,957.9634866992841
230559,1246.1993786201474
230560,441.7370598709213
230561,2632.240033385445
230562,2114.9373663397287
230563,1130.0223691734936
230564,1444.1935272464054
230565,155.02266367346888
230566,849.1388155682255
230567,624.2716694016515
230568,379.89357311284743
230569,435.25222919865183
230570,274.2118561506792
230571,1689.6667068021031
230572,1318.8804833488368
230573,714.7252726207925
230574,898.8005467583357
230575,337.20785738058794
230576,1978.4021238077562
230577,1539.2327727379518
230578,829.452559923697
230579,1054.34548700995
230580,64.3456944802338
230581,706.1106732381146
230582,539.5229163099502
230583,316.3739692021307
230584,383.04595164971425
230585,177.41615885759194
230586,1411.0701465091777
230587,1121.0922367227327
230588,633.2815166549274
230589,779.9057589172471
230590,247.2688704977202
230591,1652.6705181442858
230592,1343.5102266012927
230593,740.546578932888
230594,945.9631700294788
230595,134.91465793933676
230596,715.5710114029789
230597,548.9832544748145
230598,337.7610186388119
230599,405.66792966395
230600,228.71591311072814
230601,1420.1473628820675
230602,1130.1694530956224
230603,650.3932488935652
230604,802.1446151395087
230605,280.1854938779135
230606,1669.1459047051576
230607,1359.9856131621646
230608,766.7604977869244
230609,964.3519932094138
230610,117.31054879987711
230611,490.8151868241379
230612,361.9090499422627
230613,281.644153706287
230614,288.9369586458157
230615,220.6804130733702
230616,936.1219632531003
230617,766.365474435815
230618,468.0197704524721
230619,528.7186833011262
230620,252.7125729179666
230621,1127.9160629242172
230622,920.6740128321595
230623,537.0169435972908
230624,613.3391879089382
230625,13.343689002449326
230626,20.942805404015036
230627,-7.0687458538344705
230628,22.384016640866946
230629,0.292637026950578
230630,29.750789067721954
230631,45.10997873879794
230632,7.513027399800398
230633,44.391671074065925
230634,25.98816959350226
230635,31.14595559214191
230636,38.75141576104878
230637,3.110007126016976
230638,39.99919087728083
230639,18.415192668521176
230640,225.70571523695065
230641,1181.0361695738366
230642,925.7041504793392
230643,508.53141480442895
230644,619.1398228097979
230645,403.67741759961143
230646,2332.7571686387723
230647,1851.6852092403794
230648,1011.0362674289318
230649,1315.3856594096976
230650,464.57670556818067
230651,2779.1120678441994
230652,2235.6978861625826
230653,1194.0335183183831
230654,1534.0464478518738
230655,166.9815841469571
230656,893.6291387273532
230657,662.2877029423721
230658,406.97182052888024
230659,452.59389040629037
230660,300.38408562804
230661,1787.814703906316
230662,1400.650842343709
230663,767.2223177931294
230664,953.9910391980143
230665,362.1962049724574
230666,2097.869168939619
230667,1638.0213435885037
230668,891.5557869849878
230669,1130.4542096422779
230670,65.7214831206833
230671,738.6593721527629
230672,560.0316099575057
230673,325.1693138947848
230674,416.00660369345275
230675,180.15380759932285
230676,1485.1740198319133
230677,1185.9311602100242
230678,643.438721448863
230679,824.6442558198784
230680,264.9344082195968
230681,1715.0325616843716
230682,1408.4415689576435
230683,765.6316727069695
230684,1003.5325241304492
230685,122.83760986429544
230686,739.7528870122048
230687,561.1251248169476
230688,331.2748342408439
230689,417.1001185528947
230690,218.6403627341382
230691,1486.5240504965507
230692,1187.2811908746617
230693,645.9085621940485
230694,825.9942864845159
230695,285.09370897425345
230696,1723.836639029775
230697,1417.245646303047
230698,777.2595765603375
230699,1001.0883982455441
230700,114.86294893952163
230701,494.20564174578993
230702,355.796900310693
230703,276.7082338247044
230704,292.25425455486334
230705,221.75737857258267
230706,979.0900884262891
230707,793.5436004857861
230708,478.6285399435693
230709,547.5806685828536
230710,254.56718169586924
230711,1179.0895608058704
230712,954.4152052459507
230713,552.1204191095055
230714,636.695879211783
230715,17.184343512012845
230716,23.78236190997951
230717,-6.482425971049308
230718,27.014581855429707
230719,4.527716847269652
230720,32.772209209407194
230721,47.13030087688416
230722,7.280112914707287
230723,48.20300192075044
230724,29.404015045943066
230725,34.77233296088862
230726,41.37669512619646
230727,3.482049867985328
230728,44.415478951026806
230729,22.435995348023436
230730,231.19904018430708
230731,1232.253776417683
230732,941.3500274571813
230733,524.2058542831143
230734,642.0770423555748
230735,413.5105796331851
230736,2486.123976634387
230737,1957.5257551407815
230738,1047.557801479977
230739,1395.5958483131224
230740,492.2272373454694
230741,2870.5488445099177
230742,2346.8613209362707
230743,1235.428934796229
230744,1621.1934182023724
230745,172.47490909431352
230746,928.104346530611
230747,670.8357373499177
230748,431.5818035271423
230749,468.4332673817708
230750,315.27634355190094
230751,1873.717946308759
230752,1461.0058274800651
230753,804.7950039371249
230754,990.8460601774142
230755,382.8916172571606
230756,2215.556112423001
230757,1730.0542403101963
230758,934.9316274898256
230759,1170.750875125924
230760,60.93442385548832
230761,819.4582315712732
230762,602.8748739126897
230763,346.2562960452412
230764,455.172696637306
230765,205.40628836769216
230766,1607.79151249367
230767,1287.6036161138
230768,702.277342269763
230769,879.624748773457
230770,297.24766700055216
230771,1908.0108900832136
230772,1525.1215217027138
230773,841.5344161269862
230774,1077.368277956629
230775,118.05055059910043
230776,820.5517464307152
230777,603.9683887721317
230778,352.36181639130035
230779,456.2662114967479
230780,236.2997498445534
230781,1617.8979824504142
230782,1292.7957682725523
230783,704.323979019375
230784,884.8169009322093
230785,308.6028904098056
230786,1908.0108900832136
230787,1525.1215217027138
230788,844.3582426349509
230789,1077.368277956629
230790,111.0003831837926
230791,552.5517336425607
230792,395.42280332765614
230793,298.8877661535658
230794,311.1690638620544
230795,235.89186772164064
230796,1066.236466359046
230797,841.9703770225605
230798,529.4988656013293
230799,587.0307123387568
230800,278.7603969913187
230801,1257.3898960582023
230802,1002.1831650049436
230803,616.821473720922
230804,700.0303706477963
230805,15.578791501307986
230806,33.31847003499199
230807,-8.734369782722668
230808,30.44685556984667
230809,3.749193563797859
230810,35.35046540981291
230811,56.067946808314844
230812,-4.614575148729542
230813,53.56199572848151
230814,24.606860751095923
230815,34.445081392435256
230816,56.49329537091365
230817,-5.784260288897605
230818,55.09270884093314
230819,30.447167639286413
230820,227.93494861352968
230821,1386.0555510364984
230822,1031.2402775437452
230823,542.9059579857446
230824,709.1797009623299
230825,447.41262338377356
230826,2698.3105575033383
230827,2092.243494455562
230828,1142.704531732377
230829,1498.6800357949437
230830,512.8367647457696
230831,3166.301623652166
230832,2524.8449552589186
230833,1334.8460747994006
230834,1792.648277823229
230835,165.9829464771875
230836,1045.132137113439
230837,743.999565315851
230838,440.62713268230596
230839,549.5323220614615
230840,330.55346579462986
230841,2035.4808133485076
230842,1588.9589559978483
230843,863.6932913800227
230844,1071.3086476831447
230845,392.9582895509929
230846,2394.0729405432794
230847,1892.7886085431674
230848,1017.3790088854113
230849,1334.8991950467607
230850,52.165070817213596
230851,665.7180006145612
230852,491.17742611135816
230853,295.091291407985
230854,352.45468139399475
230855,135.7495077138129
230856,1312.4769467183728
230857,1030.5630847464479
230858,582.8549654493253
230859,719.839207318683
230860,221.81174949982392
230861,1526.2966897818776
230862,1233.00601970707
230863,676.8440245002448
230864,863.0626372060209
230865,112.89940558299205
230866,666.5293990505274
230867,491.9888245473244
230868,300.9146953305684
230869,353.266079829961
230870,189.83692293237328
230871,1314.1160646370317
230872,1032.2022026651068
230873,585.6138934485325
230874,721.4783252373422
230875,238.67150892128117
230876,1534.8186507038051
230877,1241.5279806289975
230878,688.189811930137
230879,860.33639489764
230880,95.44532915126238
230881,463.5216929815398
230882,335.38345784178165
230883,250.5069828587951
230884,261.35466344296526
230885,184.74889172323958
230886,884.383449711705
230887,724.0111213904876
230888,420.93355018836854
230889,492.5682151779664
230890,212.2115497113529
230891,1062.1325405339667
230892,868.2488632639414
230893,481.5160152127293
230894,559.9100953007661
230895,-4.306301575258256
230896,15.561573589228633
230897,-11.662518606411497
230898,3.0345705875377345
230899,-13.06579110244887
230900,13.488916799320181
230901,46.206789162592834
230902,6.228133305338484
230903,27.451321190635102
230904,15.938620122217944
230905,15.923180724590647
230906,35.79739965641868
230907,0.5459884810313789
230908,23.076960534107915
230909,7.0865186467131585
230910,202.32900916125817
230911,1108.2893174734966
230912,847.7368306559899
230913,465.9787578079829
230914,592.9813656942675
230915,366.66480299239197
230916,2175.7819703876617
230917,1709.8131797324527
230918,943.6422131485268
230919,1237.7835055641654
230920,426.5694959227123
230921,2597.3275226316887
230922,2079.6273939834077
230923,1114.854805225285
230924,1431.7902942656588
230925,144.26878588101818
230926,818.6399909702269
230927,593.7728448036529
230928,369.1396953203968
230929,427.66014397622826
230930,259.890582599922
230931,1655.6004864457984
230932,1283.3865258332942
230933,700.4039990700352
230934,890.3846737023537
230935,322.0402934323789
230936,1943.4896130539996
230937,1503.9228003816304
230938,814.2849959754878
230939,1041.9422540292032
230940,45.769213129796064
230941,659.3221429271438
230942,484.7815684239406
230943,288.69543372056745
230944,354.31876388877754
230945,123.45382185152383
230946,1300.1812608560838
230947,1018.2673988841589
230948,570.5592795870364
230949,715.8034616385943
230950,215.4158918124064
230951,1519.90083209446
230952,1226.6101620196523
230953,670.4481668128274
230954,864.9267197008037
230955,106.50354789557451
230956,660.13354136311
230957,485.5929668599068
230958,294.51883764315085
230959,355.13016232474376
230960,177.5412370700843
230961,1301.8203787747427
230962,1019.9065168028176
230963,573.3182075862436
230964,717.4425795572536
230965,232.27565123386364
230966,1528.4227930163875
230967,1235.1321229415798
230968,681.7939542427196
230969,862.2004773924228
230970,95.44532915126238
230971,463.5216929815398
230972,335.38345784178165
230973,250.5069828587951
230974,261.35466344296526
230975,178.84906354836812
230976,878.4836215368335
230977,718.1112932156161
230978,415.033722013497
230979,486.6683870030949
230980,212.2115497113529
230981,1062.1325405339667
230982,868.2488632639414
230983,481.5160152127293
230984,559.9100953007661
230985,-4.306301575258256
230986,15.561573589228633
230987,-11.662518606411497
230988,3.0345705875377345
230989,-13.06579110244887
230990,7.589088624448701
230991,40.30696098772136
230992,0.3283051304670088
230993,21.551493015763626
230994,10.038791947346464
230995,15.923180724590647
230996,35.79739965641868
230997,0.5459884810313789
230998,23.076960534107915
230999,7.0865186467131585
231000,195.93315147384064
231001,1101.893459786079
231002,841.3409729685725
231003,459.58290012056534
231004,594.8454481890503
231005,354.3691171301029
231006,2163.486284525373
231007,1697.5174938701637
231008,931.3465272862379
231009,1233.7477598840767
231010,420.17363823529473
231011,2590.9316649442712
231012,2073.2315362959903
231013,1108.4589475378673
231014,1433.6543767604414
231015,137.87292819360064
231016,812.2441332828095
231017,587.3769871162355
231018,362.74383763297925
231019,429.52422647101105
231020,247.59489673763318
231021,1643.3048005835094
231022,1271.0908399710052
231023,688.1083132077463
231024,886.348928022265
231025,315.64443574496136
231026,1937.093755366582
231027,1497.5269426942127
231028,807.8891382880704
231029,1043.806336523986
231030,37.92869103369575
231031,651.4816208310435
231032,476.94104632784024
231033,280.8549116244671
231034,356.08369793973657
231035,115.61329975542351
231036,1292.3407387599832
231037,1010.4268767880588
231038,562.7187574909361
231039,717.5683956895534
231040,199.476587802215
231041,1503.9615280842684
231042,1210.6708580094607
231043,654.5088628026359
231044,868.3880868389301
231045,98.6630257994742
231046,652.2930192670098
231047,477.75244476380647
231048,286.6783155470505
231049,356.8950963757028
231050,169.700714973984
231051,1293.9798566786421
231052,1012.0659947067177
231053,565.4776854901434
231054,719.2075136082127
231055,208.64622019435518
231056,1504.7933619768787
231057,1211.502691902071
231058,658.164523203211
231059,869.2199207315406
231060,87.60480705516207
231061,455.6811708854394
231062,327.5429357456813
231063,242.6664607626948
231064,263.1195974939243
231065,171.00854145226782
231066,870.6430994407333
231067,710.2707711195159
231068,407.19319991739667
231069,488.4333210540539
231070,188.58211867184443
231071,1038.503109494458
231072,844.6194322244329
231073,457.8865841732208
231074,566.9295386398838
231075,-3.2862912890443905
231076,16.5815838754425
231077,-10.642508320197633
231078,4.054580873751598
231079,-11.300857051489807
231080,8.609098910662569
231081,41.32697127393522
231082,1.3483154166808744
231083,22.571503301977494
231084,11.803725998305532
231085,18.59527186793437
231086,38.4694907997624
231087,3.2180796243750995
231088,25.749051677451636
231089,10.547885784839526
231090,188.09262937774034
231091,1094.0529376899783
231092,833.5004508724722
231093,451.742378024465
231094,596.6103822400095
231095,346.52859503400254
231096,2155.645762429273
231097,1689.676971774063
231098,923.5060051901377
231099,1235.5126939350357
231100,396.5442071957862
231101,2567.3022339047634
231102,2049.6021052564824
231103,1084.8295164983585
231104,1440.673820099559
231105,130.03240609750034
231106,804.4036111867092
231107,579.5364650201352
231108,354.9033155368789
231109,431.2891605219701
231110,239.75437464153288
231111,1635.4642784874088
231112,1263.2503178749046
231113,680.267791111646
231114,888.1138620732241
231115,292.01500470545284
231116,1913.4643243270732
231117,1473.897511654704
231118,784.2597072485619
231119,1050.8257798631034
231120,35.587653478281645
231121,649.1405832756294
231122,474.6000087724261
231123,278.513874069053
231124,356.19479675913146
231125,113.2722622000094
231126,1289.9997012045692
231127,1008.0858392326447
231128,560.377719935522
231129,717.6794945089483
231130,197.1355502468009
231131,1501.6204905288544
231132,1208.3298204540467
231133,652.1678252472218
231134,868.499185658325
231135,96.32198824406008
231136,649.9519817115956
231137,475.41140720839235
231138,284.33727799163637
231139,357.0061951950977
231140,167.3596774185699
231141,1291.6388191232281
231142,1009.7249571513036
231143,563.1366479347292
231144,719.3186124276076
231145,206.3051826389411
231146,1502.4523244214647
231147,1209.161654346657
231148,655.8234856477969
231149,869.3310195509355
231150,85.26376949974795
231151,453.3401333300253
231152,325.2018981902672
231153,240.32542320728072
231154,263.2306963133192
231155,168.66750389685373
231156,868.3020618853192
231157,707.9297335641018
231158,404.85216236198255
231159,488.5444198734488
231160,186.24108111643034
231161,1036.162071939044
231162,842.2783946690188
231163,455.5455466178067
231164,567.0406374592787
231165,-3.6358472405207047
231166,16.23202792396619
231167,-10.992064271673948
231168,3.7050249222752845
231169,-11.189758232094912
231170,8.259542959186257
231171,40.97741532245891
231172,0.9987594652045606
231173,22.221947350501182
231174,11.91482481770043
231175,18.245715916458057
231176,38.119934848286086
231177,2.868523672898786
231178,25.399495725975324
231179,10.658984604234423
231180,185.75159182232625
231181,1091.7119001345643
231182,831.1594133170581
231183,449.40134046905087
231184,596.7214810594044
231185,344.1875574785884
231186,2153.3047248738585
231187,1687.335934218649
231188,921.1649676347236
231189,1235.6237927544307
231190,394.2031696403721
231191,2564.961196349349
231192,2047.2610677010675
231193,1082.4884789429445
231194,1440.784918918954
231195,127.6913685420862
231196,802.0625736312951
231197,577.1954274647211
231198,352.5622779814648
231199,431.400259341365
231200,237.4133370861188
231201,1633.1232409319948
231202,1260.9092803194906
231203,677.9267535562319
231204,888.224960892619
231205,289.6739671500387
231206,1911.1232867716592
231207,1471.55647409929
231208,781.9186696931478
231209,1050.9368786824984
231210,42.08542482520861
231211,678.8957379083829
231212,506.02040575153063
231213,289.7647944109312
231214,372.96505553977187
231215,139.28244479496345
231216,1367.9817667718426
231217,1070.2885445974716
231218,590.7988974561245
231219,766.6823765063563
231220,203.55076342751335
231221,1603.9977453993724
231222,1288.1524170251266
231223,692.4795667265066
231224,923.8221899030483
231225,99.20155156882073
231226,679.9892527678248
231227,507.11392061097257
231228,295.8703147569903
231229,374.0585703992138
231230,177.7689999297788
231231,1369.33179743648
231232,1071.638575262109
231233,593.2687382013099
231234,768.0324071709938
231235,216.01993715285286
231236,1605.1116957154586
231237,1289.2663673412128
231238,696.4173435505575
231239,924.9361402191345
231240,93.76425994908509
231241,474.1085569664572
231242,338.9148448558941
231243,253.7489597193207
231244,278.0003460813155
231245,185.46771317045125
231246,907.7489223432925
231247,731.7048582973194
231248,428.4581654133787
231249,516.103009866406
231250,201.4661854345129
231251,1083.5093344338748
231252,869.5822475105642
231253,481.42165097766235
231254,595.3484333407782
231255,1.9354333336761333
231256,19.344485326610478
231257,-14.954641159926874
231258,6.626855835919404
231259,-6.387679743525425
231260,12.442705224077274
231261,37.6118304865219
231262,-6.2726960811634775
231263,22.734682094246914
231264,13.408024648154798
231265,19.390214641900958
231266,36.805610402176455
231267,-5.520835064108058
231268,23.894544790865524
231269,11.034281244049993
231270,194.3540282362076
231271,1139.6192774672124
231272,877.9996831440271
231273,472.83082266751165
231274,606.3996873719293
231275,356.45228619126505
231276,2275.466832124546
231277,1786.679560338226
231278,959.4622308844108
231279,1299.5030376708805
231280,404.07705412293876
231281,2708.547211293078
231282,2158.4479927802086
231283,1129.1849617369671
231284,1512.8043045985082
231285,135.62989714621403
231286,852.2122466207289
231287,614.58323560706
231288,371.2712283919629
231289,439.85375496842164
231290,253.15895421969384
231291,1730.5243673920886
231292,1335.6451934415556
231293,715.6482812486084
231294,938.1084174591971
231295,301.6965535272155
231296,2027.3043123884966
231297,1560.771450206128
231298,826.7072304035713
231299,1109.2120663889123
231300,43.22470693430438
231301,705.0863330176307
231302,523.5165132199452
231303,295.11579832608
231304,403.5821285784584
231305,141.78358700534056
231306,1432.336589753962
231307,1128.7239353704065
231308,597.5117614725548
231309,805.6863478687202
231310,220.97979461803632
231311,1655.4365707445902
231312,1345.5060588128688
231313,714.1203197230828
231314,974.4828506094996
231315,100.3408336779165
231316,706.1798478770727
231317,524.6100280793871
231318,301.2213186721391
231319,404.67564343790036
231320,180.2701421401559
231321,1433.6866204185994
231322,1130.073966035044
231323,599.9816022177403
231324,807.0363785333577
231325,233.44896834337587
231326,1656.5505210606764
231327,1346.620009128955
231328,718.0580965471337
231329,975.5968009255857
231330,92.36617275314268
231331,475.9954962215631
231332,334.64469718403774
231333,246.6547182559996
231334,283.8286511241657
231335,186.95455373690683
231336,948.5738942527654
231337,760.0853487098341
231338,436.26897572556754
231339,536.8363666847662
231340,203.6747927868747
231341,1132.4838025590282
231342,904.469927794115
231343,493.6712908181846
231344,620.5206196874719
231345,6.137337536621906
231346,24.497313129934433
231347,-12.055049979782229
231348,11.876125015646954
231349,3.5774399497657656
231350,15.825375059144777
231351,41.9454239219676
231352,-4.192339268897111
231353,27.164716906096192
231354,22.553909973567713
231355,23.37784170402991
231356,41.74416106468361
231357,-2.835521024780224
231358,28.929536829776264
231359,20.78512379652436
231360,199.61084665221023
231361,1184.4787805056585
231362,890.6329739427283
231363,485.06092136869137
231364,626.9933279126545
231365,366.04894169348495
231366,2419.0845897795443
231367,1886.1165735242714
231368,992.5394241579507
231369,1373.9787010340374
231370,431.4910793688737
231371,2789.060769763929
231372,2262.033726985288
231373,1167.136037437308
231374,1593.042581554487
231375,140.88671556221666
231376,880.3293506185863
231377,620.1186838354647
231378,392.43687061271964
